name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	proteinID	alignID
uc021owb.1	chr1	-	148005402	148269609	148005404	148266223	22	148005402,148006225,148007038,148007799,148010112,148010883,148011679,148012502,148013319,148259904,148260685,148261456,148262257,148263080,148263903,148264664,148265445,148266216,148267017,148267840,148268675,148269436,	148005511,148006398,148007090,148007972,148010164,148011056,148011788,148012675,148013371,148260077,148260737,148261629,148262366,148263253,148263955,148264837,148265497,148266389,148267126,148268013,148268727,148269609,	Q8IX74	uc021owb.1
uc021owc.1	chr1	-	148005402	148277551	148005404	148261463	14	148005402,148006225,148007038,148007799,148010112,148010883,148011679,148012502,148013319,148259904,148260685,148261456,148276555,148277378,	148005511,148006398,148007090,148007972,148010164,148011056,148011788,148012675,148013371,148260077,148260737,148261629,148276664,148277551,	Q8IX73	uc021owc.1
uc021owd.1	chr1	-	148010112	148023132	148010114	148023128	6	148010112,148015624,148016408,148017501,148021576,148022926,	148010164,148015797,148016460,148017665,148021628,148023132,	Q8IX71	uc021owd.1
uc021owe.1	chr1	-	148010112	148335740	148010114	148335736	6	148010112,148010883,148016408,148017501,148021576,148335534,	148010164,148011056,148016460,148017665,148021628,148335740,		uc021owe.1
uc021owf.2	chr1	-	148011679	148258489	148011681	148256699	8	148011679,148012502,148013319,148255140,148255921,148256692,148257493,148258316,	148011788,148012675,148013371,148255313,148255973,148256865,148257602,148258489,	Q8IX75	uc021owf.2
uc021owg.1	chr1	-	148011679	148298262	148011681	148294878	22	148011679,148012502,148013319,148259904,148260685,148261456,148282939,148283762,148287788,148288549,148289330,148290101,148290902,148291725,148292558,148293319,148294100,148294871,148295672,148296495,148297328,148298089,	148011788,148012675,148013371,148260077,148260737,148261629,148283048,148283935,148287840,148288722,148289382,148290274,148291011,148291898,148292610,148293492,148294152,148295044,148295781,148296668,148297380,148298262,	Q8IX72	uc021owg.1
uc021owh.1	chr1	-	148011679	148320506	148011681	148304408	14	148011679,148012502,148013319,148259904,148260685,148261456,148279746,148280569,148302088,148302849,148303630,148304401,148305202,148320333,	148011788,148012675,148013371,148260077,148260737,148261629,148279855,148280742,148302140,148303022,148303682,148304574,148305311,148320506,	Q8IX72	uc021owh.1
uc009wkf.1	chr1	-	148017501	148346791	148017501	148017501	10	148017501,148021576,148022926,148023596,148024710,148025760,148340237,148341794,148343593,148346581,	148017665,148021628,148023132,148023669,148024925,148025863,148340447,148342006,148343808,148346791,		uc009wkf.1
uc010pag.2	chr1	-	148201751	148202536	148201966	148202461	1	148201751,	148202536,	F5H284	uc010pag.2
uc021owi.1	chr1	+	148248114	148248188	148248114	148248114	1	148248114,	148248188,		uc021owi.1
uc021owj.2	chr1	-	148250248	148268013	148251874	148266223	15	148250248,148252729,148253552,148254379,148255140,148255921,148256692,148257493,148263080,148263903,148264664,148265445,148266216,148267017,148267840,	148252118,148252838,148253725,148254431,148255313,148255973,148256865,148257602,148263253,148263955,148264837,148265497,148266389,148267126,148268013,	Q8IX72	uc021owj.2
uc021owk.2	chr1	-	148250248	148271900	148251874	148270995	8	148250248,148267017,148267840,148268675,148269436,148270217,148270988,148271791,	148252118,148267126,148268013,148268727,148269609,148270269,148271161,148271900,	B4DS78	uc021owk.2
uc021owl.2	chr1	-	148250248	148322078	148251874	148318716	23	148250248,148252729,148253552,148254379,148255140,148255921,148256692,148305202,148306025,148306858,148307619,148308404,148309175,148314738,148315561,148316392,148317153,148317938,148318709,148319510,148320333,148321144,148321905,	148252118,148252838,148253725,148254431,148255313,148255973,148256865,148305311,148306198,148306910,148307792,148308456,148309348,148314847,148315734,148316444,148317326,148317990,148318882,148319619,148320506,148321196,148322078,	Q8IX72	uc021owl.2
uc001erb.4	chr1	-	148250248	148337532	148251874	148335736	13	148250248,148252729,148253552,148254379,148255140,148255921,148256692,148329029,148330123,148334194,148335534,148336204,148337317,	148252118,148252838,148253725,148254431,148255313,148255973,148256865,148329081,148330287,148334246,148335740,148336277,148337532,	A2BGT5	uc001erb.4
uc021owp.2	chr1	-	148250248	148346791	148251874	148346756	66	148250248,148252729,148255140,148255921,148256692,148257493,148258316,148263903,148264664,148265445,148266216,148267017,148267840,148268675,148269436,148270217,148270988,148271791,148272614,148273447,148274208,148274981,148275752,148276555,148277378,148306858,148307619,148308404,148309175,148309976,148310799,148311624,148312385,148313166,148313937,148314738,148315561,148316392,148317153,148317938,148318709,148319510,148320333,148321144,148321905,148322686,148323457,148324258,148325081,148325914,148326675,148327448,148328219,148329029,148330123,148334194,148335534,148336204,148337317,148338366,148340237,148341794,148342469,148343593,148344639,148346581,	148252118,148252838,148255313,148255973,148256865,148257602,148258489,148263955,148264837,148265497,148266389,148267126,148268013,148268727,148269609,148270269,148271161,148271900,148272787,148273499,148274381,148275033,148275925,148276664,148277551,148306910,148307792,148308456,148309348,148310085,148310972,148311676,148312558,148313218,148314110,148314847,148315734,148316444,148317326,148317990,148318882,148319619,148320506,148321196,148322078,148322738,148323630,148324367,148325254,148325966,148326848,148327500,148328392,148329081,148330287,148334246,148335740,148336277,148337532,148338469,148340447,148342006,148342542,148343808,148344742,148346791,	NP_056198	uc021owp.2
uc001erd.5	chr1	-	148250248	148346929	148251874	148346756	19	148250248,148324258,148325081,148325914,148326675,148329029,148330123,148334194,148335534,148336204,148337317,148338366,148340237,148341794,148342469,148343593,148344639,148346581,148346893,	148252118,148324367,148325254,148325966,148326848,148329081,148330287,148334246,148335740,148336277,148337532,148338469,148340447,148342006,148342542,148343808,148344742,148346791,148346929,	H0Y2X2	uc001erd.5
uc001erc.5	chr1	-	148250248	148346929	148250248	148250248	19	148250248,148257493,148258316,148259143,148259904,148260685,148261456,148329029,148334194,148335534,148336204,148337317,148338366,148340237,148341794,148342469,148343593,148346581,148346893,	148252118,148257602,148258489,148259195,148260077,148260737,148261629,148329081,148334246,148335740,148336277,148337532,148338469,148340447,148342006,148342542,148343808,148346791,148346929,		uc001erc.5
uc010paj.3	chr1	-	148250248	148346929	148251874	148335555	14	148250248,148252729,148253552,148254379,148255140,148255921,148256692,148329029,148334194,148335534,148336204,148337317,148338366,148346581,	148252118,148252838,148253725,148254431,148255313,148255973,148256865,148329081,148334246,148335740,148336277,148337532,148338469,148346929,	B4DS78	uc010paj.3
uc031pon.1	chr1	-	148250248	148346929	148251874	148346756	25	148250248,148257493,148258316,148259143,148259904,148267017,148267840,148268675,148269436,148270217,148270988,148329029,148330123,148334194,148335534,148336204,148337317,148338366,148340237,148341794,148342469,148343593,148344639,148346581,148346888,	148252118,148257602,148258489,148259195,148260077,148267126,148268013,148268727,148269609,148270269,148271161,148329081,148330287,148334246,148335740,148336277,148337532,148338469,148340447,148342006,148342542,148343808,148344742,148346791,148346929,	NP_001264373	uc031pon.1
uc021owm.1	chr1	-	148252729	148274381	148252731	148270995	22	148252729,148253552,148254379,148255140,148255921,148256692,148257493,148258316,148259143,148264664,148265445,148266216,148267017,148267840,148268675,148269436,148270217,148270988,148271791,148272614,148273447,148274208,	148252838,148253725,148254431,148255313,148255973,148256865,148257602,148258489,148259195,148264837,148265497,148266389,148267126,148268013,148268727,148269609,148270269,148271161,148271900,148272787,148273499,148274381,	Q8IX62	uc021owm.1
uc001erg.2	chr1	-	148252729	148280742	148252731	148261463	8	148252729,148253552,148259143,148259904,148260685,148261456,148279746,148280569,	148252838,148253725,148259195,148260077,148260737,148261629,148279855,148280742,	B4DS78	uc001erg.2
uc021own.1	chr1	-	148252729	148305311	148252731	148304408	7	148252729,148253552,148302088,148302849,148303630,148304401,148305202,	148252838,148253725,148302140,148303022,148303682,148304574,148305311,	B4DS78	uc021own.1
uc021owo.1	chr1	-	148252729	148342006	148252731	148340412	15	148252729,148258316,148259143,148259904,148260685,148261456,148329029,148330123,148334194,148335534,148336204,148337317,148338366,148340237,148341794,	148252838,148258489,148259195,148260077,148260737,148261629,148329081,148330287,148334246,148335740,148336277,148337532,148338469,148340447,148342006,	Q6P3W6	uc021owo.1
uc001eri.2	chr1	-	148257493	148267126	148257495	148266223	5	148257493,148258316,148265445,148266216,148267017,	148257602,148258489,148265497,148266389,148267126,	Q8IX61	uc001eri.2
uc021owq.1	chr1	-	148257493	148293492	148257495	148290108	22	148257493,148258316,148259143,148264664,148265445,148266216,148267017,148267840,148268675,148269436,148270217,148270988,148282939,148283762,148287788,148288549,148289330,148290101,148290902,148291725,148292558,148293319,	148257602,148258489,148259195,148264837,148265497,148266389,148267126,148268013,148268727,148269609,148270269,148271161,148283048,148283935,148287840,148288722,148289382,148290274,148291011,148291898,148292610,148293492,	Q8IX62	uc021owq.1
uc021owr.1	chr1	-	148257493	148335752	148257495	148335736	16	148257493,148258316,148263903,148269436,148270217,148270988,148271791,148272614,148273447,148274208,148274981,148275752,148329029,148330123,148334194,148335534,	148257602,148258489,148263955,148269609,148270269,148271161,148271900,148272787,148273499,148274381,148275033,148275925,148329081,148330287,148334246,148335752,	A2BGT5	uc021owr.1
uc010pan.1	chr1	-	148267017	148271900	148267017	148267017	5	148267017,148267840,148270217,148270988,148271791,	148267126,148268013,148270269,148271161,148271900,		uc010pan.1
uc001erl.1	chr1	-	148267017	148317326	148267019	148309182	22	148267017,148267840,148268675,148269436,148270217,148270988,148271791,148272614,148273447,148274208,148274981,148275752,148276555,148277378,148306858,148307619,148308404,148309175,148314738,148315561,148316392,148317153,	148267126,148268013,148268727,148269609,148270269,148271161,148271900,148272787,148273499,148274381,148275033,148275925,148276664,148277551,148306910,148307792,148308456,148309348,148314847,148315734,148316444,148317326,	Q8IX62	uc001erl.1
uc021ows.1	chr1	-	148271791	148300551	148271793	148299648	7	148271791,148272614,148297328,148298089,148298870,148299641,148300442,	148271900,148272787,148297380,148298262,148298922,148299814,148300551,	F8WD06	uc021ows.1
uc021owt.1	chr1	-	148271791	148326848	148271793	148318716	22	148271791,148272614,148273447,148274208,148274981,148275752,148276555,148277378,148306858,148307619,148308404,148309175,148314738,148315561,148316392,148317153,148317938,148318709,148324258,148325081,148325914,148326675,	148271900,148272787,148273499,148274381,148275033,148275925,148276664,148277551,148306910,148307792,148308456,148309348,148314847,148315734,148316444,148317326,148317990,148318882,148324367,148325254,148325966,148326848,	Q8IX62	uc021owt.1
uc021owu.1	chr1	-	148276555	148279343	148276555	148276555	4	148276555,148277378,148278209,148278970,	148276664,148277551,148278261,148279343,		uc021owu.1
uc021owv.1	chr1	-	148276555	148295781	148276557	148294878	7	148276555,148277378,148292558,148293319,148294100,148294871,148295672,	148276664,148277551,148292610,148293492,148294152,148295044,148295781,	F8WD06	uc021owv.1
uc001erq.1	chr1	-	148279746	148282340	148279746	148279746	4	148279746,148280569,148281402,148282163,	148279855,148280742,148281454,148282340,		uc001erq.1
uc021oww.1	chr1	-	148279746	148291011	148279748	148290108	7	148279746,148280569,148287788,148288549,148289330,148290101,148290902,	148279855,148280742,148287840,148288722,148289382,148290274,148291011,	F8WD06	uc021oww.1
uc021owx.2	chr1	-	148279746	148322078	148279748	148313944	22	148279746,148280569,148297328,148298089,148298870,148299641,148300442,148301265,148302088,148302849,148303630,148304401,148309976,148310799,148311624,148312385,148313166,148313937,148319510,148320333,148321144,148321905,	148279855,148280742,148297380,148298262,148298922,148299814,148300551,148301438,148302140,148303022,148303682,148304574,148310085,148310972,148311676,148312558,148313218,148314110,148319619,148320506,148321196,148322078,	Q8IX72	uc021owx.2
uc001eru.1	chr1	-	148282939	148285533	148282939	148282939	4	148282939,148283762,148284595,148285356,	148283048,148283935,148284647,148285533,		uc001eru.1
uc021owy.1	chr1	-	148282939	148303022	148282941	148299648	22	148282939,148283762,148287788,148288549,148289330,148290101,148290902,148291725,148292558,148293319,148294100,148294871,148295672,148296495,148297328,148298089,148298870,148299641,148300442,148301265,148302088,148302849,	148283048,148283935,148287840,148288722,148289382,148290274,148291011,148291898,148292610,148293492,148294152,148295044,148295781,148296668,148297380,148298262,148298922,148299814,148300551,148301438,148302140,148303022,	Q8IX72	uc021owy.1
uc010paq.2	chr1	-	148282939	148310085	148282941	148309182	7	148282939,148283762,148306858,148307619,148308404,148309175,148309976,	148283048,148283935,148306910,148307792,148308456,148309348,148310085,	F8WD06	uc010paq.2
uc021owz.1	chr1	-	148282939	148310085	148282939	148282939	5	148282939,148283762,148308404,148309175,148309976,	148283048,148283935,148308456,148309348,148310085,		uc021owz.1
uc021oxa.1	chr1	-	148282939	148325254	148282941	148318716	14	148282939,148283762,148306858,148307619,148308404,148309175,148314738,148315561,148316392,148317153,148317938,148318709,148324258,148325081,	148283048,148283935,148306910,148307792,148308456,148309348,148314847,148315734,148316444,148317326,148317990,148318882,148324367,148325254,	Q8IX72	uc021oxa.1
uc010pav.3	chr1	-	148305202	148346929	148305204	148346756	20	148305202,148306025,148306858,148307619,148308404,148309175,148329029,148330123,148334194,148335534,148336204,148337317,148338366,148340237,148341794,148342469,148343593,148344639,148346581,148346888,	148305311,148306198,148306910,148307792,148308456,148309348,148329081,148330287,148334246,148335740,148336277,148337532,148338469,148340447,148342006,148342542,148343808,148344742,148346791,148346929,	Q6P3W6	uc010pav.3
uc010paw.3	chr1	-	148305202	148346929	148305204	148346634	19	148305202,148306025,148306858,148307619,148308404,148309175,148329029,148330123,148334194,148335534,148336204,148337317,148338366,148340237,148341794,148342469,148343593,148346581,148346888,	148305311,148306198,148306910,148307792,148308456,148309348,148329081,148330287,148334246,148335740,148336277,148337532,148338469,148340447,148342006,148342542,148343808,148346791,148346929,	Q6P3W6-2	uc010paw.3
