# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_DOWNSTREAM	variants_effect_NON_SYNONYMOUS_CODING	variants_effect_START_LOST	variants_effect_STOP_GAINED	variants_effect_SYNONYMOUS_CODING	variants_effect_UPSTREAM	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM
CFBS_4153	CFBS_4153	YP_008008988.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
CFBS_4155	CFBS_4155	YP_008008990.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
PE24	CFBS_2551	YP_008007387.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
PE9	CFBS_1152	YP_008005988.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
PONA1	CFBS_0055	YP_008004891.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
PPE59	CFBS_3644	YP_008008480.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
aac	CFBS_0279	YP_008005115.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
accA3	CFBS_3476	YP_008008312.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
accD3	CFBS_0950	YP_008005786.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
aceAb	CFBS_2010	YP_008006846.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
aceE	CFBS_2373	YP_008007210.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	2793	0	0	0	0	0	0
ackA	CFBS_0425	YP_008005261.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
acpA	CFBS_0038	YP_008004874.1		0	0	0	3	2	0	0	0	0	1	2	0	5000	0	0	0	0	0	0	1	0	5000
acpP	CFBS_2377	YP_008007213.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
acpS	CFBS_2673	YP_008007509.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
acs	CFBS_3886	YP_008008721.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1956	0	0	0	0	0	0
acyP	CFBS_3080	YP_008007916.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
adhD	CFBS_3254	YP_008008090.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1107	0	0	0	0	0	0
adhE	CFBS_0178	YP_008005013.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
adhE2	CFBS_2392	YP_008007228.1		0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1086	0	0	0	1	0	5000
adk	CFBS_0769	YP_008005605.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ahpE	CFBS_2371	YP_008007207.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
alaS	CFBS_2707	YP_008007543.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
aldA	CFBS_0807	YP_008005643.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1470	0	0	0	0	0	0
alkA	CFBS_1400	YP_008006236.1		0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1491	0	0	0	1	0	5000
alr	CFBS_3627	YP_008008463.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
amiA1	CFBS_3496	YP_008008332.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
amiB1	CFBS_3497	YP_008008333.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
amiB2	CFBS_1344	YP_008006180.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
amiC	CFBS_3045	YP_008007881.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
amiD	CFBS_3577	YP_008008413.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	1428	0	0	0	0	0	0
amt	CFBS_3077	YP_008007913.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
ansP2	CFBS_0362	YP_008005198.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
aofH	CFBS_3348	YP_008008184.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
argS	CFBS_1374	YP_008006210.1		0	0	1	2	1	1	0	0	0	1	1	0	5000	1	0	1653	0	0	0	1	0	5000
aroA	CFBS_3417	YP_008008253.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
arsB2	CFBS_3795	YP_008008631.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1242	0	0	0	0	0	0
asnB	CFBS_2330	YP_008007166.1		0	0	0	4	1	0	0	0	0	3	1	0	5000	0	0	0	0	0	0	3	0	5000
aspB	CFBS_3781	YP_008008617.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
aspC	CFBS_0353	YP_008005189.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
atsB	CFBS_3490	YP_008008326.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
atsD	CFBS_0695	YP_008005531.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
bcp	CFBS_2671	YP_008007507.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
bfrB	CFBS_4071	YP_008008906.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
bioF2	CFBS_0037	YP_008004873.1		0	0	1	2	2	1	0	0	0	0	2	0	5000	1	0	2316	0	0	0	0	0	0
blaC	CFBS_2189	YP_008007025.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
bphC	CFBS_3785	YP_008008621.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
bphD	CFBS_3786	YP_008008622.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
bpoA	CFBS_3690	YP_008008526.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cadI	CFBS_2795	YP_008007631.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cbhK	CFBS_2331	YP_008007167.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
cdh	CFBS_2419	YP_008007255.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
celA1	CFBS_0067	YP_008004903.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
celA2a	CFBS_1155	YP_008005991.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
celA2b	CFBS_1156	YP_008005992.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cfp10a	CFBS_1420	YP_008006256.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cfp29	CFBS_0839	YP_008005675.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
citA	CFBS_0935	YP_008005771.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
citE	CFBS_2647	YP_008007483.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
clpB	CFBS_0400	YP_008005236.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
clpC1	CFBS_3813	YP_008008649.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
clpC2	CFBS_2819	YP_008007655.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
clpS	CFBS_1416	YP_008006252.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
cmaA1	CFBS_3595	YP_008008431.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cmd	CFBS_0810	YP_008005646.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
coaA	CFBS_1159	YP_008005995.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cobD	CFBS_2368	YP_008007204.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cobK	CFBS_2191	YP_008007027.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cobL	CFBS_2193	YP_008007029.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1173	0	0	0	0	0	0
cobM	CFBS_2192	YP_008007028.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cobO	CFBS_3004	YP_008007840.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cobQ1	CFBS_0272	YP_008005108.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cobS	CFBS_2337	YP_008007173.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cobT	CFBS_2336	YP_008007172.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
corA	CFBS_1319	YP_008006155.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
csd	CFBS_1558	YP_008006394.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ctaC	CFBS_2329	YP_008007165.1		0	0	0	3	3	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0
ctaD	CFBS_3211	YP_008008047.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ctaE	CFBS_2322	YP_008007158.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
ctpA	CFBS_0098	YP_008004934.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	2286	0	0	0	0	0	0
ctpD	CFBS_1565	YP_008006401.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
ctpH	CFBS_0442	YP_008005278.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cut3	CFBS_3669	YP_008008505.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	789	0	0	0	0	0	0
cut4	CFBS_3670	YP_008008506.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cyp126	CFBS_0817	YP_008005653.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
cyp130	CFBS_1336	YP_008006172.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cyp132	CFBS_1485	YP_008006321.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cyp135B1	CFBS_0592	YP_008005428.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cyp136	CFBS_3227	YP_008008063.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cyp138	CFBS_0147	YP_008004983.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cyp139	CFBS_1757	YP_008006593.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cyp140	CFBS_1972	YP_008006808.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cyp142	CFBS_3734	YP_008008570.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
cyp143	CFBS_1874	YP_008006710.1		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	5000
cyp144	CFBS_1867	YP_008006703.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cyp51	CFBS_0803	YP_008005639.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cysA1	CFBS_2538	YP_008007374.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	1056	0	0	0	0	0	0
cysD	CFBS_1366	YP_008006202.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cysH	CFBS_2532	YP_008007368.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cysK2	CFBS_0891	YP_008005727.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cysM	CFBS_1421	YP_008006257.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
cysN	CFBS_1367	YP_008006203.1		0	0	1	1	1	1	0	0	0	0	1	0	5000	1	0	1845	0	0	0	0	0	0
cysS	CFBS_3797	YP_008008633.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cysT	CFBS_2540	YP_008007376.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
cysW	CFBS_2539	YP_008007375.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
dacB1	CFBS_3529	YP_008008365.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
dacB2	CFBS_3068	YP_008007904.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
dapA	CFBS_2906	YP_008007742.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
dapB	CFBS_2930	YP_008007766.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
dapE	CFBS_1280	YP_008006116.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
deaD	CFBS_1333	YP_008006169.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
dedA	CFBS_2791	YP_008007627.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
def	CFBS_0446	YP_008005282.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
deoC	CFBS_0498	YP_008005334.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
deoD	CFBS_3498	YP_008008334.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
desA1	CFBS_0865	YP_008005701.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
desA2	CFBS_1161	YP_008005997.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
dfp	CFBS_1482	YP_008006318.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
dfrA	CFBS_2919	YP_008007755.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
dinG	CFBS_1414	YP_008006250.1		0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	1995	0	0	0	1	0	5000
dinP	CFBS_3224	YP_008008060.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
dnaB	CFBS_0063	YP_008004899.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
dnaE2	CFBS_3571	YP_008008407.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
dppA	CFBS_3885	YP_008008720.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
dppB	CFBS_3884	YP_008008719.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
dppC	CFBS_3883	YP_008008718.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
dppD	CFBS_3882	YP_008008717.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
drrA	CFBS_3094	YP_008007930.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	996	0	0	0	0	0	0
drrB	CFBS_3095	YP_008007931.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
drrC	CFBS_3096	YP_008007932.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
dsbF	CFBS_1768	YP_008006604.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
echA10	CFBS_1217	YP_008006052.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
echA11	CFBS_1215	YP_008006051.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
echA13	CFBS_2032	YP_008006868.1		0	0	0	3	2	0	0	0	0	1	2	0	5000	0	0	0	0	0	0	1	0	5000
echA14	CFBS_2632	YP_008007468.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
echA16	CFBS_2986	YP_008007822.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
echA17	CFBS_3207	YP_008008043.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
echA18	CFBS_3575	YP_008008411.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
echA18.1	CFBS_3576	YP_008008412.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
echA19	CFBS_3732	YP_008008568.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
echA21	CFBS_4002	YP_008008837.1		0	0	1	1	0	1	0	0	0	1	0	0	0	1	0	825	0	0	0	1	0	5000
echA3	CFBS_0662	YP_008005498.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
echA6	CFBS_0951	YP_008005787.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
embA	CFBS_4023	YP_008008858.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
embB	CFBS_4024	YP_008008859.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	3297	0	0	0	0	0	0
embR2	CFBS_3521	YP_008008357.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
emrB	CFBS_0823	YP_008005659.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
ephB	CFBS_2035	YP_008006871.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
ephE	CFBS_3889	YP_008008724.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
erg3	CFBS_1906	YP_008006742.1		0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	5000
esxC	CFBS_4122	YP_008008957.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
esxD	CFBS_4123	YP_008008958.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
esxJ2	CFBS_1881	YP_008006717.1		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	5000
esxK1	CFBS_1275	YP_008006111.1		0	0	0	6	1	0	0	0	0	5	1	0	5000	0	0	0	0	0	0	5	0	5000
esxL1	CFBS_1276	YP_008006112.1		0	0	0	6	1	0	0	0	0	5	1	0	5000	0	0	0	0	0	0	5	0	5000
esxN	CFBS_1883	YP_008006719.1		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	5000
esxQ	CFBS_3182	YP_008008018.1		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	5000
esxW	CFBS_1882	YP_008006718.1		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	5000
fabD	CFBS_2376	YP_008007212.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fabG5	CFBS_2923	YP_008007759.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fabG6	CFBS_3718	YP_008008554.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadA4	CFBS_1408	YP_008006244.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadA6	CFBS_3772	YP_008008608.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadB4	CFBS_3318	YP_008008154.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadD12	CFBS_1518	YP_008006354.1		0	0	0	2	2	0	0	0	0	0	2	0	5000	0	0	0	0	0	0	0	0	0
fadD13	CFBS_3257	YP_008008093.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadD17	CFBS_3722	YP_008008558.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadD18	CFBS_3728	YP_008008564.1		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	5000
fadD19	CFBS_3731	YP_008008567.1		0	0	0	3	2	0	0	0	0	1	2	0	5000	0	0	0	0	0	0	1	0	5000
fadD2	CFBS_0287	YP_008005123.1		0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1683	0	0	0	0	0	0
fadD22	CFBS_3107	YP_008007943.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadD23	CFBS_4057	YP_008008892.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadD26	CFBS_3088	YP_008007924.1		0	0	0	3	2	0	0	0	0	1	2	0	5000	0	0	0	0	0	0	1	0	5000
fadD29	CFBS_3109	YP_008007945.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadD3	CFBS_3777	YP_008008613.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1524	0	0	0	0	0	0
fadD31	CFBS_2022	YP_008006858.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadD34	CFBS_0040	YP_008004876.1		0	0	0	3	2	0	0	0	0	1	2	0	5000	0	0	0	0	0	0	1	0	5000
fadD35	CFBS_2654	YP_008007490.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadD36	CFBS_1271	YP_008006107.1		0	0	0	6	6	0	0	0	0	0	6	0	5000	0	0	0	0	0	0	0	0	0
fadD5	CFBS_0181	YP_008005017.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadD6	CFBS_1284	YP_008006120.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
fadD8	CFBS_0575	YP_008005411.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadD9	CFBS_2741	YP_008007577.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadE10	CFBS_0916	YP_008005752.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE15	CFBS_1561	YP_008006397.1		0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1830	0	0	0	0	0	0
fadE16	CFBS_1770	YP_008006606.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE17	CFBS_2031	YP_008006867.1		0	0	1	2	1	1	0	0	0	1	1	0	5000	1	0	1230	0	0	0	1	0	5000
fadE18	CFBS_2030	YP_008006866.1		0	0	0	3	1	0	0	0	0	2	1	0	5000	0	0	0	0	0	0	2	0	5000
fadE2	CFBS_0167	YP_008005003.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadE23	CFBS_3317	YP_008008153.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadE24	CFBS_3316	YP_008008152.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadE26	CFBS_3720	YP_008008556.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE27	CFBS_3721	YP_008008557.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE30	CFBS_3776	YP_008008612.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE31	CFBS_3778	YP_008008614.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE32	CFBS_3779	YP_008008615.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE33	CFBS_3780	YP_008008616.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE34	CFBS_3790	YP_008008626.1		0	0	0	2	1	0	0	0	0	1	1	0	5000	0	0	0	0	0	0	1	0	5000
fadE35	CFBS_4026	YP_008008861.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
fadE4	CFBS_0247	YP_008005083.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadE6	CFBS_0288	YP_008005124.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fadE7	CFBS_0415	YP_008005251.1		0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	5000
fas	CFBS_2674	YP_008007510.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fbpB	CFBS_1978	YP_008006814.1		0	0	0	1	1	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0
fdxA	CFBS_2117	YP_008006953.1		0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5000
